imdbid,title,id,year,rating
0099329,Cry-Baby,6562,1990,3
0100928,White Hunter Black Heart,1935,1990,1
0102993,Strangers in Good Company,4174,1990,3
0100944,"Witches, The",209,1990,3
0097106,A Tale of Springtime,5301,1990,3
0100814,Tremors,1663,1990,3
0098532,"Match Factory Girl, The",5333,1990,3
0100990,"I, the Worst of All",1728,1990,3
0098147,Qin yong,3566,1990,3
0098897,Portrait of a Marriage,5399,1990,3
0099892,Joe Versus the Volcano,2820,1990,2
0099253,Child&#39;s Play 2,4706,1990,3
0105643,Troll 2,4719,1990,3
0099785,Home Alone,432,1990,2
0099817,Dark Angel (I Come in Peace),3662,1990,0
0100140,Mermaids,443,1990,3
0100157,Misery,459,1990,1
0100151,Mindwalk,1173,1990,3
0100403,Predator 2,5182,1990,2
0359610,A Little Night Music,3721,1990,3
0102603,Oscar,7655,1991,2
0101917,Freddy&#39;s Dead: The Final Nightmare,6028,1991,2
0102817,Rubin and Ed,3036,1991,0
0101507,Boyz n the Hood,5638,1991,2
0101640,Raise the Red Lantern,1297,1991,3
0101318,"Lovers on the Bridge, The",5332,1991,1
0103074,Thelma &amp; Louise,266,1991,3
0101898,Flirting,1346,1991,2
0104057,Daughters of the Dust,2455,1991,3
0101272,"Addams Family, The",3595,1991,3
0102536,Night on Earth,2846,1991,3
0101745,Doc Hollywood,1089,1991,1
0102803,"Rocketeer, The",3987,1991,1
0104981,Neon City,4358,1991,3
0102943,Slacker,1846,1991,3
0102609,Other People's Money,467,1991,3
0099422,Dick Tracy,5833,1991,1
0102494,My Own Private Idaho,7650,1991,1
0102798,Robin Hood: Prince of Thieves,1579,1991,3
0101757,Don&#39;t Tell Mom the Babysitter&#39;s Dead,2637,1991,3
0101414,Beauty and the Beast,183,1991,3
0102103,Impromptu,913,1991,3
0102303,Life Stinks,4577,1991,0
0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,2740,1991,3
0103112,Toy Soldiers,1697,1991,0
0099851,Into The Woods,4241,1991,3
0101701,Delirious,2785,1991,1
0102070,Hudson Hawk,3544,1991,3
0102587,Omohide poro poro,308,1991,3
0102250,L.A. Story,4666,1991,3
0103030,Tacones Lejanos,710,1991,3
0101329,An American Tail: Fievel Goes West,2491,1991,3
0104922,Motorama,2857,1991,1
0102510,"Naked Gun 2 1/2: The Smell of Fear, The",1825,1991,1
0101627,Critters 3,2913,1991,3
0102522,Nekromantik 2,6335,1991,1
1125254,Dragon Ball Z: Cooler&#39;s Revenge,6089,1991,0
0101991,Hachi-gatsu no rapusodi,7172,1991,3
0100491,Riff-Raff,7609,1991,0
0102685,Point Break,512,1991,0
0101410,Barton Fink,2315,1991,1
0102492,My Girl,5265,1991,3
0102573,"Object of Beauty, The",3058,1991,3
0107875,"Princess and the Goblin, The",4973,1991,3
0102436,&#39;Merci la vie&#39;,2408,1991,3
0102059,Hot Shots!,3563,1991,1
0101889,"Fisher King, The",1405,1991,3
0102975,Star Trek VI: The Undiscovered Country,3592,1991,2
0101597,Closet Land,1429,1991,0
0101452,Bill &amp; Ted&#39;s Bogus Journey,3251,1991,1
0101921,Fried Green Tomatoes,767,1991,3
0103247,White Fang,1125,1991,1
0100009,Lethal Games,5133,1991,3
0103241,What About Bob?,3292,1991,2
0102829,Salmonberries,2216,1991,3
0103064,Terminator 2: Judgement Day,847,1991,3
0101587,City Slickers,7365,1991,3
0102951,Soapdish,6371,1991,3
0102797,Robin Hood,7146,1991,1
0105121,"People Under the Stairs, The",7163,1991,3
0102138,JFK,7200,1991,3
0098063,Paprika,7235,1991,3
0101891,"Five Heartbeats, The",5814,1991,1
0101912,Frankie and Johnny,7632,1991,1
0102898,Shakes the Clown,879,1991,3
0102370,Madonna: Truth or Dare,5260,1991,3
0101465,Black Robe,2326,1991,1
0102313,"Linguini Incident, The",5639,1991,3
0101698,Defending Your Life,4631,1991,3
0102057,Hook,1033,1991,2
0102266,"Last Boy Scout, The",4290,1991,3
0101829,Europa,4736,1991,0
0102926,"Silence of the Lambs, The",32,1991,3
0101765,"Double Life of Veronique, The",2180,1991,3
0105130,Peter&#39;s Friends,6702,1992,3
0104670,Ladybugs,4837,1992,3
1517470,Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo,5593,1992,0
0105107,Passion Fish,2349,1992,3
0103772,Basic Instinct,4940,1992,1
0104036,"Crying Game, The",3141,1992,2
0105414,Single White Female,2504,1992,3
0104940,"Muppet Christmas Carol, The",1101,1992,1
0105236,Reservoir Dogs,18,1992,0
0105793,Wayne&#39;s World,4731,1992,1
0105151,"Player, The",3636,1992,3
0104348,Glengarry Glen Ross,450,1992,0
0103639,Aladdin,98,1992,0
0104815,El Mariachi,1886,1992,0
0105695,Unforgiven,7006,1992,3
0104691,"Last of the Mohicans, The",7031,1992,2
0142237,Dragon Ball Z: The Return of Cooler,6090,1992,0
0104684,Hard Boiled,7245,1992,0
0104990,Newsies,2628,1992,1
0106308,Army of Darkness,1276,1992,2
0105435,Sneakers,5654,1992,1
0103874,Dracula,4947,1992,3
0104237,Damage,4952,1992,3
0104321,Gas Food Lodging,1345,1992,3
0103919,Candyman,5005,1992,3
0103644,Alien 3,296,1992,0
0100963,King of Beggars,3556,1992,2
0104697,Leaving Normal,2466,1992,3
0101811,Enchanted April,2128,1992,3
0105682,Un Coeur en Hiver,5425,1992,3
0103893,Buffy the Vampire Slayer,748,1992,3
0104868,"Mighty Ducks, The",1126,1992,1
0105477,Stop! Or My Mom Will Shoot,4779,1992,2
0104070,Death Becomes Her,1869,1992,3
0107756,Orlando,1877,1992,2
0105415,Singles,6317,1992,2
0105265,A River Runs Through It,6123,1992,2
0104298,Freddie as F.R.O.7.,7601,1992,1
0104040,"Cutting Edge, The",4839,1992,3
0104692,"Lawnmower Man, The",5241,1992,1
0104652,Porco Rosso (Kurenai no Buta),3414,1992,1
0105323,Scent of a Woman,3787,1992,1
0104694,A League of Their Own,560,1992,3
0103859,Boomerang,5318,1992,3
0105417,Sister Act,1352,1992,3
0104412,Hero,4999,1992,1
0105665,Twin Peaks: Fire Walk With Me,2432,1992,3
0105316,Sarafina!,2457,1992,3
0103767,Baraka,3937,1992,0
0105577,This is My Life,2506,1992,3
0105629,Toys,1836,1992,3
0104797,Malcolm X,4391,1992,3
0104431,Home Alone 2: Lost in New York,433,1992,1
0103939,Chaplin,4782,1992,1
0103850,Bob Roberts,818,1992,1
0104409,Hellraiser III: Hell on Earth,6397,1992,3
0105459,Split Second,7179,1992,0
0105616,Tom and Jerry: The Movie,7191,1992,3
0105859,Dragon Inn,6862,1992,3
0104452,HouseSitter,7640,1992,1
0103994,Como agua para chocolate,4838,1992,3
0103873,Dead Alive,4141,1992,3
0104466,Husbands and Wives,4903,1992,3
0105481,Straight Talk,2709,1992,3
0104454,Howards End,2415,1992,3
0103776,Batman Returns,1025,1992,0
0104254,FernGully: The Last Rainforest,1157,1992,3
0104257,A Few Good Men,451,1992,1
0105851,Full Contact,1867,1992,1
0103812,"Bikini Carwash Company, The",5533,1992,3
0104952,My Cousin Vinny,1895,1992,1
0107206,In the Line of Fire,7667,1993,1
0107207,In the Name of the Father,7514,1993,2
0108551,What&#39;s Love Got to Do with It,7526,1993,3
0142247,Dragon Ball Z: The History of Trunks,7209,1993,1
0107808,A perfect world,7611,1993,1
0106387,Benny &amp; Joon,7619,1993,1
0107798,"Pelican Brief, The",7277,1993,3
0106677,Dazed and Confused,861,1993,3
0108451,Untamed Heart,3396,1993,3
0107943,"Remains of the Day, The",3761,1993,1
0106453,Body of Evidence,5243,1993,3
0108432,Umi ga kikoeru,558,1993,3
0104246,Fei hu wai zhuan,1637,1993,2
0106689,Death Train,1666,1993,3
0108122,Short Cuts,5316,1993,3
0107091,Heart and Souls,3123,1993,2
0107212,Indian Summer,5065,1993,3
0108265,Swing Kids,727,1993,1
0106834,Even Cowgirls Get The Blues,1790,1993,3
0107745,Once Upon a Forest,2492,1993,3
0108442,Undercover Blues,1097,1993,1
0108255,Super Mario Bros.,4422,1993,3
0106417,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),3330,1993,3
0106400,"Beverly Hillbillies, The",3704,1993,3
0107315,Kika,7699,1993,3
0108399,True Romance,6349,1993,1
0106918,"Firm, The",6474,1993,3
0107211,Indecent Proposal,7642,1993,0
0107978,RoboCop 3,5238,1993,3
0107007,Gettysburg,4917,1993,0
0108394,Three Colors: Blue,984,1993,3
0108147,Sister Act 2: Back in the Habit,1353,1993,3
0106408,Bhaji on the Beach,5725,1993,3
0115819,Cannibal! The Musical,3921,1993,0
0311648,Pieces of April,3176,1993,3
0108358,Tombstone,3180,1993,3
0107977,Robin Hood: Men in Tights,1067,1993,3
0107214,Indien,4337,1993,0
0108071,"Secret Garden, The",1434,1993,3
0107131,Homeward Bound: The Incredible Journey,1088,1993,1
0108388,"Trial, The",2182,1993,1
0108052,Schindler&#39;s List,1497,1993,3
0107290,Jurassic Park,109,1993,3
0107065,Gypsy,3715,1993,3
0107048,Groundhog Day,114,1993,2
0108000,Ruby in Paradise,852,1993,3
0107818,Philadelphia,5919,1993,2
0106303,Arctic Blue,7055,1993,1
0108162,Sliver,6076,1993,3
0107969,Rising Sun,5580,1993,1
0112389,"Princess and the Cobbler, The",1940,1993,0
0106611,Cool Runnings,1602,1993,1
0108160,Sleepless in Seattle,556,1993,2
0106469,"Blood In, Blood Out",5665,1993,0
0106598,Coneheads,4636,1993,3
0106770,Dragon: The Bruce Lee Story,5083,1993,3
0107426,Little Buddha,2892,1993,1
0106673,Dave,1133,1993,3
0107688,"Nightmare Before Christmas, The",2543,1993,1
0106873,Fatal Instinct,1856,1993,3
0106977,"Fugitive, The",2916,1993,2
0107507,Manhattan Murder Mystery,810,1993,3
0107822,"Piano, The",2230,1993,3
0106452,Body Snatchers,5521,1993,3
0107156,"Wedding Banquet, The",1195,1993,3
0106697,Demolition Man,117,1993,0
0106582,Cliffhanger,3369,1993,1
0106332,Farewell My Concubine,6215,1993,0
0107492,"Making of &#39;...And God Spoke&#39;, The",7418,1993,1
0107529,Matinee,6844,1993,1
0108550,What&#39;s Eating Gilbert Grape,6492,1993,3
0107144,Hot Shots! Part Deux,6173,1993,3
0170817,&quot;The X-Files&quot; Pilot,7260,1993,3
0106449,Body Bags,7272,1993,1
0105619,"Heroic Trio, The",3405,1993,3
0106364,Batman: Mask of the Phantasm,4877,1993,0
0107843,Point of No Return/The Assassin,543,1993,3
0108037,"Sandlot, The",899,1993,0
0107099,Heidi,5285,1993,3
0108310,Telling Secrets,4555,1993,3
0107120,Hocus Pocus,587,1993,3
0106341,Bad Boy Bubby,950,1993,1
0107282,"Joy Luck Club, The",3088,1993,3
0106226,"Age of Innocence, The",3097,1993,3
0107653,Naked,3550,1993,3
0108188,Sonatine,2847,1993,0
0106220,Adams Family Values,1436,1993,3
0107614,Mrs. Doubtfire,436,1993,3
0106471,Boxing Helena,1517,1993,1
0108624,"Evil Cult, The",3692,1993,3
0108065,Searching for Bobby Fischer,3336,1993,0
0110366,"Little Rascals, The",5909,1994,2
0109699,Dias contados,7032,1994,3
0109831,Four Weddings and a Funeral,6451,1994,3
0110099,I.Q.,7263,1994,0
0110167,It Could Happen to You,7643,1994,1
0110857,Police Academy: Mission to Moscow,1914,1994,1
0113409,In the Mouth of Madness,5206,1994,1
0110322,Legends of the Fall,4841,1994,3
0109093,Amateur,1571,1994,3
0111001,"Road to Wellville, The",4112,1994,3
0111549,Uncovered,4869,1994,3
0109686,Dumb &amp; Dumber,890,1994,2
0111470,Trading Mom,3044,1994,3
0111438,Timecop,574,1994,1
0110308,"Last Seduction, The",3104,1994,1
0111205,Sister My Sister,4602,1994,3
0111280,Star Trek Generations,4618,1994,3
0109770,"Fantastic Four, The",3162,1994,1
0109813,"Flintstones, The",5738,1994,3
0111797,Eat Drink Man Woman,2121,1994,3
0110054,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,4326,1994,3
0109198,Bad Girls,1786,1994,3
0111333,"Swan Princess, The",3973,1994,1
0110622,Naked Gun 33 1/3: The Final Insult,1826,1994,2
0110524,Getting Any?,3657,1994,0
0109254,Beverly Hills Cop III,1850,1994,0
0109440,Fear City: A Family-Style Comedy,2972,1994,3
0110958,See How They Fall,6154,1994,1
0110950,Reality Bites,860,1994,3
0108941,"Stand, The",537,1994,3
0111255,"Specialist, The",3788,1994,1
0110722,Oleanna,3431,1994,0
0110367,Little Women,960,1994,3
0110008,Heisei tanuki gassen pompoko,261,1994,1
0109275,Birds 2: Land&#39;s End,4645,1994,3
0110413,"Professional, The",1755,1994,3
0111070,"Santa Clause, The",1051,1994,1
0109791,Felidae,4717,1994,1
0109830,Forrest Gump,776,1994,1
0109040,Ace Ventura: Pet Detective,441,1994,2
0110169,It&#39;s Pat,4421,1994,3
0109849,Frit&auml;nkaren,5189,1994,3
0110763,"Pagemaster, The",1208,1994,1
0111751,Wrony,5890,1994,3
0109279,Black Beauty,6981,1994,3
0109520,D2: The Mighty Ducks,7160,1994,1
0111127,Serial Mom,6477,1994,3
0109579,Death and the Maiden,7211,1994,0
0109707,Ed Wood,1920,1994,3
0109306,Blue Sky,3004,1994,3
0110171,J&#39;ai pas sommeil,3008,1994,3
0111507,Three Colors: White,4515,1994,1
0109506,"Crow, The",3820,1994,3
0110074,"Hudsucker Proxy, The",3062,1994,1
0111282,Stargate,959,1994,1
0109484,"Corrina, Corrina",3840,1994,3
0111800,Wing Chun,3106,1994,2
0109144,A.P.E.X.,5334,1994,1
0111301,Street Fighter,3522,1994,3
0124829,Pat and Margaret,1734,1994,3
0110091,I Like It Like That,3179,1994,3
0107952,"Return of Jafar, The",1066,1994,0
0109913,Go Fish,1788,1994,3
0110889,Priest,2852,1994,3
0110678,No Escape,3243,1994,0
0111143,"Shadow, The",2535,1994,0
0111257,Speed,440,1994,3
0110521,Mina Tannenbaum,2210,1994,3
0110912,Pulp Fiction,91,1994,3
0110357,"Lion King, The",100,1994,1
0109446,"Client, The",1535,1994,3
0109445,Clerks.,488,1994,1
0109644,Don&#39;t Drink the Water,7295,1994,1
0111686,New Nightmare,6029,1994,3
0110005,Heavenly Creatures,567,1994,3
0109676,Drop Zone,571,1994,2
0109327,Brainscan,4920,1994,1
0109504,Crooklyn,2350,1994,3
0110932,Quiz Show,4954,1994,2
0109045,"Adventures of Priscilla, Queen of the Desert, The",3501,1994,3
0109068,Airheads,5341,1994,1
0109900,Giorgino,3133,1994,3
0111161,"Shawshank Redemption, The",339,1994,0
0110475,"Mask, The",4697,1994,1
0109456,Color of Night,5078,1994,3
0111503,True Lies,1098,1994,3
0110632,Natural Born Killers,5459,1994,3
0109127,Angels in the Outfield,1128,1994,1
0110598,Muriel&#39;s Wedding,2209,1994,3
0109424,Chungking Express,4056,1994,1
0109277,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),3331,1994,3
0110148,Interview with the Vampire,120,1994,1
0114671,Land and Freedom,7663,1995,1
0112431,Babe,7364,1995,3
0113118,Friday,7791,1995,2
0114689,Catnapped! The Movie,7568,1995,3
0114057,Othello,6544,1995,2
0113972,Nick of Time,7651,1995,3
0112130,Pride and Prejudice,1563,1995,3
0112864,Die Hard: With a Vengeance,147,1995,1
0112950,Empire Records,163,1995,3
0114395,Serving in Silence,3027,1995,3
0112508,Billy Madison,184,1995,1
0112715,Congo,4902,1995,0
0114436,Showgirls,566,1995,3
0114508,Species,4169,1995,3
0112288,"Addiction, The",2684,1995,3
0142243,Dragon Ball Z: Wrath of the Dragon,5655,1995,2
0114214,"Quick and the Dead, The",4247,1995,3
0112281,Ace Ventura: When Nature Calls,5710,1995,0
0112384,Apollo 13,2060,1995,3
0112604,Butterfly Kiss,2422,1995,3
0113568,K&ocirc;kaku kid&ocirc;tai (Ghost in the Shell),659,1995,0
0112462,Batman Forever,1024,1995,1
0114924,While You Were Sleeping,1032,1995,3
0113670,A little princess,1435,1995,3
0112697,Clueless,749,1995,3
0114814,"Usual Suspects, The",54,1995,1
0112913,Fallen Angels,3298,1995,1
0113957,"Net, The",2914,1995,3
0113198,A Goofy Movie,1160,1995,2
0109370,Canadian Bacon,2573,1995,1
0113416,"Incredibly True Adventures of Two Girls in Love, The",2931,1995,3
0112642,Casper,106,1995,3
0114069,Outbreak,110,1995,3
0112851,Desperado,6625,1995,1
0113918,Nadie hablara de nosotras cuando hayamos muerto,7073,1995,3
0113540,Kids,5771,1995,3
0112819,Dead Presidents,5812,1995,3
0113071,First Knight,5816,1995,2
0112682,"City of Lost Children, The",5596,1995,3
0114011,Now and Then,897,1995,3
0112679,Circle of Friends,905,1995,3
0114614,Tank Girl,569,1995,3
0114148,Pocahontas,207,1995,3
0112435,"Baby-Sitters Club, The",3090,1995,3
0112701,Cold Comfort Farm,637,1995,3
0112571,Boys on the Side,2071,1995,3
0112453,Balto,1031,1995,2
0112722,Copycat,2100,1995,3
0113326,Rumble in the Bronx (Hung fan kui),2835,1995,1
0112896,Dracula: Dead and Loving It,5084,1995,3
0112471,Before Sunrise,4020,1995,0
0113243,Hackers,97,1995,2
0113749,Mallrats,489,1995,2
0113820,Mighty Morphin Power Rangers: The Movie,3370,1995,3
0113189,GoldenEye,6251,1995,3
0113083,La flor de mi secreto,7702,1995,3
0112922,El dia de la bestia,7388,1995,3
0113221,Grim,7566,1995,3
0113305,Higher Learning,5823,1995,3
0114898,Waterworld,2303,1995,0
0113321,Home for the holidays,4904,1995,3
0112651,"Celluloid Closet, The",2690,1995,3
0112573,Braveheart,205,1995,2
0114319,Sabrina,1643,1995,3
0114916,When Night is Falling,947,1995,3
0113855,Mortal Kombat,955,1995,1
0113347,How to Make an American Quilt,640,1995,3
0113824,Mimi wo sumaseba (Whisper of the Heart),287,1995,3
0112870,Dilwale Dulhania Le Jayenge,5728,1995,3
0112401,Assassins,4640,1995,1
0114558,Strange Days,675,1995,3
0113725,Maborosi,4678,1995,3
0113188,Gold Diggers: The Secret of Bear Mountain,1433,1995,3
0114108,"Pebble and the Penguin, The",3267,1995,2
0114709,Toy Story,87,1995,1
0112513,"Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream",3332,1995,3
0114852,Village of the Damned,7547,1995,3
0114095,Party Girl,6912,1995,3
0113497,Jumanji,3801,1995,3
0114323,Safe,2366,1995,3
0112857,Devil in a Blue Dress,5317,1995,1
0114906,Welcome to the Dollhouse,974,1995,3
0112379,Antonia&#39;s Line,982,1995,3
0109642,Dolores Claiborne,2394,1995,3
0113101,Four rooms,986,1995,3
0113247,La Haine,3877,1995,0
0114388,Sense and Sensibility,267,1995,3
0114117,Persuasion,3142,1995,3
0112579,"Bridges of Madison County, The",294,1995,3
0113277,Heat,1037,1995,2
0115491,Aladdin and the King of Thieves,1065,1995,1
0114746,Twelve Monkeys,2864,1995,1
0114682,"To Wong Foo, Thanks for Everything! Julie Newmar",2163,1995,3
0112792,Dangerous Minds,2882,1995,3
0114787,Underground,4749,1995,1
0113117,French Kiss,1132,1995,2
0114369,Se7en,69,1995,1
0112641,Casino,2220,1995,2
0112346,"American President, The",3684,1995,3
0112040,"Langoliers, The",4791,1995,3
0235133,Ringu Kanzenban,5199,1995,1
0115485,"A Jin de gushi / Ah Kam, the Stunt woman",5855,1996,1
0117991,Twelfth Night or What You Will,6943,1996,3
0117665,Sleepers,7352,1996,1
0115994,Curdled,6738,1996,3
0115650,La belle verte,6754,1996,3
0115632,Basquiat,6074,1996,2
0116212,Entertaining Angels: The Dorothy Day Story,6536,1996,3
0117968,Three Lives and Only One Death,4482,1996,2
0116260,Eye for an Eye,4859,1996,3
0116477,Hamlet,1233,1996,1
0117887,That Thing You Do!,3023,1996,3
0116778,Kingpin,3822,1996,1
0116418,Girls Town,977,1996,3
0116353,Foxfire,981,1996,3
0115640,Beautiful Thing,5698,1996,3
0116426,"God of Cookery, The",3553,1996,1
0117589,Secrets &amp; Lies,1411,1996,3
0117603,Set It Off,2154,1996,3
0117765,Striptease,1818,1996,3
0117718,"Spitfire Grill, The",2885,1996,3
0115759,Broken Arrow,431,1996,0
0117705,Space Jam,435,1996,1
0116442,Grace of my heart,2208,1996,3
0115963,"Craft, The",1156,1996,3
0116365,"Frighteners, The",3679,1996,3
0115133,Charlot og Charlotte,1874,1996,3
0115433,101 Dalmatians,1172,1996,3
0117381,Primal Fear,7658,1996,1
0114720,Tremors II: Aftershocks,7678,1996,0
0117737,Stealing Beauty,5883,1996,3
0118015,Un air de famille,7598,1996,3
0116250,Evita,7630,1996,3
0115591,August,3383,1996,3
0117420,"Quest, The",525,1996,0
0116308,Fire,881,1996,3
0116514,Hellraiser: Bloodline,5266,1996,1
0118113,Walking and Talking,3059,1996,3
0116905,Lone Star,5295,1996,2
0115639,Beautiful Girls,3081,1996,3
0116908,"Long Kiss Goodnight, The",1340,1996,3
0313773,Welcome to the Discworld,5343,1996,0
0116996,Mars Attacks!,4621,1996,3
0116705,Jingle All the Way,1722,1996,1
0116209,"English Patient, The",2449,1996,3
0117802,Swingers,5413,1996,2
0117008,Matilda,369,1996,3
0116287,Fear,4353,1996,3
0116493,Harriet the Spy,760,1996,3
0116985,Manny &amp; Lo,5125,1996,3
0117060,Mission: Impossible,445,1996,1
0115798,"Cable Guy, The",449,1996,1
0117534,Sabrina the Teenage Witch,4425,1996,3
0117509,Romeo + Juliet,4067,1996,3
0116767,Kids Return,3703,1996,3
0117876,Tenchi Muy&ocirc;! In Love,5932,1996,3
0116378,"Funeral, The",7051,1996,3
0117128,Mystery Science Theater 3000: The Movie,6441,1996,1
0117723,Spy Hard,129,1996,1
0116329,Fly Away Home,1569,1996,3
0117951,Trainspotting,137,1996,2
0117731,Star Trek: First Contact,3402,1996,3
0116421,"Glimmer Man, The",3410,1996,1
0117797,Swallowtail Butterfly,3017,1996,3
0115736,Bound,182,1996,3
0116313,"First Wives Club, The",912,1996,3
0115744,Brassed Off,3038,1996,3
0117372,"Preacher&#39;s Wife, The",5326,1996,3
0115685,"Birdcage, The",4977,1996,2
0117571,Scream,649,1996,3
0116361,Freeway,1010,1996,3
0119256,Hard Eight,3526,1996,0
0116136,DragonHeart,1030,1996,2
0116583,"Hunchback of Notre Dame, The",1062,1996,1
0116552,Homeward Bound II: Lost in San Francisco,1087,1996,1
0117477,Ridicule,1099,1996,1
0117500,"Rock, The",38,1996,1
0117110,Muppet Treasure Island,1129,1996,1
0116282,Fargo,1852,1996,3
0115641,Beavis and Butt-Head Do America,5493,1996,1
0116629,Independence Day,444,1996,3
